Generation	Size	Frequency	Count
140.871918	396	0.386341	10
140.871918	115	0.112195	8
140.871918	57	0.055610	10
140.871918	37	0.036098	11
140.871918	162	0.158049	9
140.871918	12	0.011707	13
140.871918	110	0.107317	9
140.871918	234	0.228293	8
140.871918	52	0.050732	4
140.871918	16	0.015610	20
140.871918	21	0.020488	13
140.871918	60	0.058537	5
140.871918	56	0.054634	5
140.871918	11	0.010732	8
140.871918	102	0.099512	4
140.871918	41	0.040000	6
140.871918	35	0.034146	9
140.871918	22	0.021463	3
140.871918	38	0.037073	3
140.871918	45	0.043902	4
140.871918	15	0.014634	9
140.871918	24	0.023415	3
140.871918	29	0.028293	3
140.871918	181	0.176585	1
140.871918	20	0.019512	2
140.871918	42	0.040976	2
140.871918	26	0.025366	6
140.871918	51	0.049756	3
140.871918	108	0.105366	1
140.871918	46	0.044878	2
140.871918	27	0.026341	2
140.871918	106	0.103415	2
140.871918	54	0.052683	1
140.871918	63	0.061463	1
140.871918	39	0.038049	1
140.871918	14	0.013659	2
140.871918	25	0.024390	2
140.871918	18	0.017561	1
140.871918	28	0.027317	2
140.871918	23	0.022439	2
140.871918	32	0.031220	1
140.871918	30	0.029268	1
140.871918	13	0.012683	2
140.871918	19	0.018537	1
150.872208	1	0.000976	70
150.872208	2	0.001951	47
150.872208	3	0.002927	17
150.872208	4	0.003902	26
150.872208	5	0.004878	21
150.872208	6	0.005854	12
150.872208	7	0.006829	9
150.872208	8	0.007805	7
150.872208	9	0.008780	7
150.872208	10	0.009756	7
150.872208	1025	1.000000	150
150.872208	914	0.891707	58
150.872208	111	0.108293	92
150.872208	213	0.207805	42
150.872208	701	0.683902	38
150.872208	183	0.178537	20
150.872208	518	0.505366	6
150.872208	346	0.337561	2
150.872208	70	0.068293	12
150.872208	172	0.167805	12
150.872208	143	0.139512	11
150.872208	325	0.317073	5
150.872208	115	0.112195	14
150.872208	210	0.204878	1
150.872208	21	0.020488	17
150.872208	72	0.070244	4
150.872208	138	0.134634	5
150.872208	34	0.033171	5
150.872208	106	0.103415	2
150.872208	38	0.037073	2
150.872208	16	0.015610	13
150.872208	85	0.082927	1
150.872208	83	0.080976	5
150.872208	122	0.119024	5
150.872208	30	0.029268	5
150.872208	40	0.039024	3
150.872208	28	0.027317	2
150.872208	13	0.012683	12
150.872208	17	0.016585	5
150.872208	54	0.052683	1
150.872208	77	0.075122	1
150.872208	42	0.040976	1
150.872208	33	0.032195	1
150.872208	20	0.019512	3
150.872208	32	0.031220	4
150.872208	25	0.024390	1
150.872208	41	0.040000	2
150.872208	66	0.064390	1
150.872208	120	0.117073	1
150.872208	90	0.087805	1
150.872208	114	0.111220	1
150.872208	14	0.013659	3
150.872208	52	0.050732	1
150.872208	18	0.017561	1
150.872208	47	0.045854	3
150.872208	24	0.023415	1
150.872208	57	0.055610	2
150.872208	23	0.022439	3
150.872208	22	0.021463	2
150.872208	27	0.026341	1
150.872208	11	0.010732	5
150.872208	36	0.035122	2
150.872208	49	0.047805	1
150.872208	35	0.034146	1
150.872208	19	0.018537	1
160.872696	1	0.000976	75
160.872696	2	0.001951	33
160.872696	3	0.002927	18
160.872696	4	0.003902	22
160.872696	5	0.004878	11
160.872696	6	0.005854	22
160.872696	7	0.006829	14
160.872696	8	0.007805	6
160.872696	9	0.008780	3
160.872696	10	0.009756	12
160.872696	1025	1.000000	150
160.872696	975	0.951219	58
160.872696	50	0.048780	115
160.872696	83	0.080976	61
160.872696	892	0.870244	44
160.872696	552	0.538537	31
160.872696	340	0.331707	17
160.872696	99	0.096585	13
160.872696	168	0.163902	7
160.872696	73	0.071220	10
160.872696	170	0.165854	5
160.872696	382	0.372683	2
160.872696	148	0.144390	4
160.872696	71	0.069268	3
160.872696	20	0.019512	6
160.872696	347	0.338537	2
160.872696	12	0.011707	10
160.872696	21	0.020488	5
160.872696	35	0.034146	3
160.872696	11	0.010732	16
160.872696	65	0.063415	1
160.872696	37	0.036098	2
160.872696	13	0.012683	9
160.872696	44	0.042927	2
160.872696	51	0.049756	3
160.872696	46	0.044878	2
160.872696	29	0.028293	2
160.872696	62	0.060488	2
160.872696	38	0.037073	1
160.872696	25	0.024390	1
160.872696	14	0.013659	7
160.872696	28	0.027317	3
160.872696	42	0.040976	1
160.872696	23	0.022439	2
160.872696	30	0.029268	3
160.872696	34	0.033171	2
160.872696	22	0.021463	1
160.872696	16	0.015610	10
160.872696	33	0.032195	1
160.872696	15	0.014634	3
160.872696	39	0.038049	1
160.872696	18	0.017561	1
160.872696	17	0.016585	1
170.873123	1	0.000975	78
170.873123	2	0.001949	43
170.873123	3	0.002924	25
170.873123	4	0.003899	20
170.873123	5	0.004873	13
170.873123	6	0.005848	25
170.873123	7	0.006823	5
170.873123	8	0.007797	22
170.873123	9	0.008772	9
170.873123	10	0.009747	10
170.873123	1026	1.000000	252
170.873123	223	0.217349	35
170.873123	803	0.782651	17
170.873123	442	0.430799	19
170.873123	361	0.351852	21
170.873123	73	0.071150	12
170.873123	150	0.146199	17
170.873123	117	0.114035	8
170.873123	71	0.069201	1
170.873123	16	0.015595	17
170.873123	34	0.033138	14
170.873123	254	0.247563	1
170.873123	18	0.017544	6
170.873123	311	0.303119	1
170.873123	55	0.053606	3
170.873123	82	0.079922	4
170.873123	158	0.153996	2
170.873123	135	0.131579	2
